2018.01.08,00:00,1092.09,1102.52,1089.41,1102.35,4340
2018.01.09,00:00,1099.70,1113.09,1098.40,1101.87,5257
2018.01.10,00:00,1100.12,1104.56,1082.26,1085.25,6056
2018.01.11,00:00,1084.77,1091.74,1077.23,1085.66,4817
2018.01.12,00:00,1083.67,1129.05,1083.48,1122.11,7489
2018.01.15,00:00,1122.92,1138.12,1118.90,1130.62,3248
2018.01.16,00:00,1127.17,1132.47,1089.48,1094.69,7968
2018.01.17,00:00,1092.94,1120.37,1092.57,1116.89,7056
2018.01.18,00:00,1114.57,1118.37,1098.91,1101.22,7223
2018.01.19,00:00,1099.46,1116.53,1099.32,1106.28,5747
2018.01.22,00:00,1103.27,1109.92,1085.04,1099.31,6103
2018.01.23,00:00,1095.72,1101.83,1087.76,1093.85,5671
2018.01.24,00:00,1093.87,1114.29,1091.57,1112.08,7151
2018.01.25,00:00,1108.43,1114.26,1092.20,1093.02,6790
2018.01.26,00:00,1090.59,1100.92,1082.38,1090.78,6211
2018.01.29,00:00,1092.41,1092.85,1082.36,1088.71,4794
2018.01.30,00:00,1085.82,1089.34,1049.66,1056.31,7014
2018.01.31,00:00,1055.07,1062.63,1024.55,1030.53,7359
2018.02.01,00:00,1029.27,1040.47,1014.72,1037.92,6182
2018.02.02,00:00,1037.92,1053.61,1035.88,1045.93,5394
2018.02.05,00:00,1044.52,1047.27,1027.07,1030.15,6382
2018.02.06,00:00,1027.35,1027.83,1001.77,1011.80,8195
2018.02.07,00:00,1008.86,1013.54,981.20,986.92,7578
2018.02.08,00:00,986.17,987.20,959.74,962.71,8493
2018.02.09,00:00,960.37,980.56,958.20,978.19,10686
2018.02.12,00:00,975.92,990.31,975.92,983.99,6941
2018.02.13,00:00,981.37,994.83,981.37,985.61,5633
2018.02.14,00:00,983.52,1005.18,982.28,1002.08,7314
2018.02.15,00:00,1000.42,1021.51,1000.27,1017.84,5427
2018.02.16,00:00,1015.62,1047.21,1015.27,1044.69,5339
2018.02.19,00:00,1043.88,1050.22,1031.53,1032.27,2398
2018.02.20,00:00,1032.22,1043.30,1026.75,1033.52,5855
2018.02.21,00:00,1030.82,1034.37,1019.11,1023.88,5730
2018.02.22,00:00,1021.27,1040.24,1018.69,1039.36,4256
2018.02.23,00:00,1038.92,1048.78,1036.11,1048.27,3121
2018.02.26,00:00,1045.88,1067.08,1045.85,1060.07,5038
2018.02.27,00:00,1057.07,1063.07,1035.59,1037.61,6365
2018.02.28,00:00,1036.97,1049.12,1036.57,1043.55,6119
2018.03.01,00:00,1042.10,1045.23,976.65,990.15,8980
2018.03.02,00:00,988.52,999.43,977.73,993.60,7121
2018.03.05,00:00,997.45,1000.12,978.97,985.24,5248
2018.03.06,00:00,983.87,994.24,975.42,986.99,6691
2018.03.07,00:00,984.19,987.32,964.13,968.23,6927
2018.03.08,00:00,968.42,989.43,965.18,977.26,7514
2018.03.09,00:00,975.87,996.57,970.35,996.50,6885
2018.03.12,00:00,996.62,997.02,971.93,976.87,5107
2018.03.13,00:00,977.42,998.25,974.77,989.74,6267
2018.03.14,00:00,987.82,1007.94,987.37,989.20,5405
2018.03.15,00:00,988.62,995.04,980.60,984.85,4401
2018.03.16,00:00,985.92,998.15,982.32,996.09,4798
2018.03.19,00:00,995.92,999.08,986.72,988.63,5352
2018.03.20,00:00,988.02,993.93,977.28,982.49,5005
2018.03.21,00:00,978.31,994.86,978.31,989.87,7290
2018.03.22,00:00,986.92,995.54,973.32,985.22,5853
2018.03.23,00:00,982.57,989.25,973.95,974.28,5716
2018.03.26,00:00,974.89,986.34,971.48,976.64,5867
2018.03.27,00:00,973.02,984.18,971.66,972.23,5900
2018.03.28,00:00,970.77,978.95,964.38,967.65,5978
2018.03.29,00:00,967.02,972.58,940.59,952.46,8042
2018.04.02,00:00,949.32,957.17,930.38,936.64,6391
2018.04.03,00:00,934.92,944.55,930.24,932.55,6260
2018.04.04,00:00,931.22,933.27,915.87,927.99,6285
2018.04.05,00:00,926.62,931.52,902.18,907.36,6609
2018.04.06,00:00,906.92,916.80,896.72,902.51,6809
2018.04.09,00:00,901.77,938.73,901.77,929.42,7031
2018.04.10,00:00,929.57,960.81,928.97,950.57,6947
2018.04.11,00:00,949.07,971.79,948.45,964.33,6762
2018.04.12,00:00,962.92,970.11,943.59,965.25,6447
2018.04.13,00:00,964.47,990.98,962.75,985.83,7323
2018.04.16,00:00,987.02,1011.78,983.82,1000.34,7236
2018.04.17,00:00,1000.02,1015.12,984.25,1012.98,7041
2018.04.18,00:00,1010.32,1045.73,1008.57,1035.84,7835
2018.04.19,00:00,1033.07,1056.85,1022.67,1032.47,8260
2018.04.20,00:00,1030.17,1040.79,1014.13,1027.93,6285
2018.04.23,00:00,1028.62,1035.90,973.22,980.08,9075
2018.04.24,00:00,980.37,987.11,963.14,973.82,10173
2018.04.25,00:00,973.17,976.77,958.32,976.77,8668
2018.04.26,00:00,975.82,994.08,967.35,984.90,6475
2018.04.27,00:00,983.07,988.71,968.45,968.59,5074
2018.04.30,00:00,965.44,975.36,956.93,962.87,7025
2018.05.01,00:00,964.37,965.37,940.78,943.87,5561
2018.05.02,00:00,944.47,973.52,943.82,959.20,8374
2018.05.03,00:00,959.22,975.60,959.22,963.22,7427
2018.05.04,00:00,962.12,968.23,958.86,968.23,5713
2018.05.07,00:00,966.47,980.49,966.47,970.27,4484
2018.05.08,00:00,970.77,978.39,966.32,970.56,5852
2018.05.09,00:00,969.97,983.43,969.17,976.31,4001
2018.05.10,00:00,975.67,1002.46,974.67,996.98,5103
2018.05.11,00:00,997.97,1008.43,986.93,989.35,5286
2018.05.14,00:00,986.97,1002.60,986.97,996.15,4326
2018.05.15,00:00,994.47,997.17,959.32,981.69,6588
2018.05.16,00:00,981.07,989.33,978.67,986.98,4756
2018.05.17,00:00,984.05,989.83,976.32,978.43,4303
2018.05.18,00:00,975.55,982.93,960.77,966.88,4522
2018.05.21,00:00,968.97,996.81,966.23,992.92,5104
2018.05.22,00:00,990.15,1006.38,987.02,992.16,6533
2018.05.23,00:00,991.47,993.59,966.43,978.39,7553
2018.05.24,00:00,979.07,983.73,968.11,974.06,6316
2018.05.25,00:00,973.07,983.83,969.04,979.15,5566
2018.05.28,00:00,977.77,984.70,977.27,984.24,1751
2018.05.29,00:00,980.07,990.73,975.02,977.05,5461
2018.05.30,00:00,974.87,986.80,974.37,986.60,6258
2018.05.31,00:00,984.57,991.03,982.05,987.29,4371
2018.06.01,00:00,986.27,1004.93,983.64,1001.08,4681
2018.06.04,00:00,996.96,1011.33,993.89,993.89,5027
2018.06.05,00:00,992.48,996.57,978.63,993.07,5128
2018.06.06,00:00,992.57,1025.03,988.12,1017.55,6269
2018.06.07,00:00,1017.47,1030.33,1010.63,1012.31,5977
2018.06.08,00:00,1011.97,1019.97,1005.93,1011.19,4377
2018.06.11,00:00,1017.67,1025.27,1009.32,1021.31,4093
2018.06.12,00:00,1022.07,1023.13,1017.07,1019.08,3755
2018.06.13,00:00,1020.07,1021.30,995.42,1011.12,4949
2018.06.14,00:00,1009.67,1017.20,1001.74,1007.95,4156
2018.06.15,00:00,1008.17,1010.47,985.61,988.84,5307
2018.06.18,00:00,982.37,999.00,979.23,988.45,4384
2018.06.19,00:00,988.87,991.37,964.53,967.66,5043
2018.06.20,00:00,967.07,977.70,961.44,963.05,4696
2018.06.21,00:00,962.77,967.42,948.80,949.30,5683
2018.06.22,00:00,946.57,960.83,946.57,955.97,4200
2018.06.25,00:00,951.27,958.07,937.74,941.51,4613
2018.06.26,00:00,936.84,962.88,931.46,958.87,6235
2018.06.27,00:00,958.07,962.67,941.32,949.63,5503
2018.06.28,00:00,949.47,954.15,932.43,943.75,5806
2018.06.29,00:00,943.47,957.63,940.89,954.63,4595
2018.07.02,00:00,950.17,956.17,936.93,945.42,5218
2018.07.03,00:00,946.01,954.04,939.52,940.40,5343
2018.07.04,00:00,941.22,952.28,941.02,949.99,2038
2018.07.05,00:00,949.02,951.12,939.98,948.76,4547
2018.07.06,00:00,947.42,953.57,940.14,951.57,5272
2018.07.09,00:00,952.68,966.78,951.08,956.58,3777
2018.07.10,00:00,958.55,960.10,938.42,942.07,4146
2018.07.11,00:00,940.62,943.37,933.97,936.65,6072
2018.07.12,00:00,936.92,954.18,935.62,949.00,5372
2018.07.13,00:00,949.92,950.72,936.28,937.41,4339
2018.07.16,00:00,937.42,943.98,916.24,918.16,4363
2018.07.17,00:00,917.57,928.96,906.93,911.47,5205
2018.07.18,00:00,912.07,915.12,905.71,907.26,4828
2018.07.19,00:00,906.72,910.02,859.13,870.90,8441
2018.07.20,00:00,870.42,898.28,869.52,893.68,9598
2018.07.23,00:00,882.17,914.03,882.17,912.94,7988
2018.07.24,00:00,912.82,926.42,905.52,912.48,7641
2018.07.25,00:00,910.87,940.94,910.87,938.42,7484
2018.07.26,00:00,935.13,941.79,924.42,927.49,6240
2018.07.27,00:00,925.17,935.42,918.56,925.14,5529
2018.07.30,00:00,924.51,934.35,921.74,928.18,5042
2018.07.31,00:00,927.62,939.50,924.94,933.37,5650
2018.08.01,00:00,928.92,933.62,912.19,917.79,6678
2018.08.02,00:00,916.12,925.29,908.22,913.08,6551
2018.08.03,00:00,914.17,924.12,909.67,911.52,6066
2018.08.06,00:00,910.17,916.57,902.85,904.82,5782
2018.08.07,00:00,905.37,922.26,904.37,907.47,5493
2018.08.08,00:00,907.37,913.17,891.22,898.72,6752
2018.08.09,00:00,900.07,908.10,893.10,905.96,5806
2018.08.10,00:00,902.99,912.42,897.79,907.60,7106
2018.08.13,00:00,909.17,909.77,885.18,891.44,12012
2018.08.14,00:00,890.97,899.13,884.87,897.54,8746
2018.08.15,00:00,895.57,896.77,833.61,842.17,14451
2018.08.16,00:00,840.62,903.23,830.27,882.33,15797
2018.08.17,00:00,883.87,901.18,882.33,884.53,3079
2018.08.20,00:00,917.83,923.43,906.63,912.17,9463
2018.08.21,00:00,910.47,918.73,908.37,910.72,13890
2018.08.22,00:00,911.52,925.98,908.53,923.42,14350
2018.08.23,00:00,923.82,924.22,910.38,912.12,9727
2018.08.24,00:00,912.32,939.98,909.17,931.42,10490
2018.08.27,00:00,935.67,947.43,930.83,946.57,8050
2018.08.28,00:00,946.47,952.23,935.63,937.27,7329
2018.08.29,00:00,940.67,964.83,937.97,961.57,7564
2018.08.30,00:00,958.97,980.73,951.93,965.57,12403
2018.08.31,00:00,965.47,983.63,964.37,976.12,9139
2018.09.03,00:00,978.17,984.23,974.47,980.03,4406
2018.09.04,00:00,979.57,988.23,954.13,980.07,11187
2018.09.05,00:00,979.97,988.53,967.03,971.17,9479
2018.09.06,00:00,971.67,987.63,969.32,973.77,9987
2018.09.07,00:00,973.37,989.23,969.63,976.87,11126
2018.09.10,00:00,977.07,990.43,973.63,975.67,8149
2018.09.11,00:00,975.37,983.33,966.73,972.79,8419
2018.09.12,00:00,976.97,980.23,969.03,974.97,8613
2018.09.13,00:00,972.17,982.33,969.52,980.17,10010
2018.09.14,00:00,977.53,986.69,971.37,971.43,6012
2018.09.17,00:00,972.39,987.83,967.78,984.48,7186
2018.09.18,00:00,986.17,1014.03,982.37,1009.37,10379
2018.09.19,00:00,1011.57,1041.03,1010.14,1035.37,8709
2018.09.20,00:00,1037.47,1055.63,1033.07,1051.67,10307
2018.09.21,00:00,1049.67,1057.56,1035.73,1051.47,10672
2018.09.24,00:00,1044.07,1061.63,1043.17,1059.37,6993
2018.09.25,00:00,1060.57,1067.63,1051.43,1060.37,8053
2018.09.26,00:00,1060.37,1074.63,1057.23,1067.07,10084
2018.09.27,00:00,1069.57,1083.97,1059.73,1081.27,6483
2018.09.28,00:00,1081.47,1093.46,1071.77,1071.97,10090
2018.10.01,00:00,1069.37,1075.17,1046.63,1056.79,11073
2018.10.02,00:00,1057.47,1067.62,1041.23,1052.43,10905
2018.10.03,00:00,1055.97,1067.27,1047.83,1058.41,10838
2018.10.04,00:00,1057.37,1066.07,1050.47,1055.94,13391
2018.10.05,00:00,1055.37,1077.94,1052.73,1070.73,12154
2018.10.08,00:00,1068.27,1077.93,1057.78,1074.85,12582
